CUST_ID,ANNUAL_INCOME,RESIDENTIAL_STATE,AGE,SURVEY_DATE,Payment,Payment_from_food,Payment_from_hotel,Payment_from_spa,profit,profit_from_food,profit_from_hotel,days_hotel21,days_hotel31,days_hotel11,days_or_number_FD2,days_or_number_ROOM1,days_or_number_ROOM3,days_or_number_FD3,days_or_number_ROOM2,days_or_number_FD4,days_or_number_SPA1,days_or_number_SPA3,days_or_number_ROOM4,days_or_number_LOUNG,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,count_bookings,book_to_pay,book_to_check,corporate_percent,interstate,Indicator Test
C_3116,172000,VIC,48,21/05/2019,2220,300,1920,0,1080,120,960,12,0,0,12,12,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,26,14,0,0.5,#N/A
C_1073,0,TAS,18,17/11/2018,2215,295,1920,0,1090,130,960,0,12,0,1,12,0,6,0,0,0,0,0,0,2,2,2,1,1,2,2,1,26,14,0,1,#N/A
C_8468,64000,VIC,37,14/04/2019,2215,455,1760,0,1090,210,880,0,11,0,0,11,0,9,0,2,0,0,0,0,2,2,2,1,1,1,2,1,25,14,0,1,#N/A
C_6070,85000,VIC,35,19/07/2018,2205,125,2080,0,1195,75,1120,0,0,8,0,0,0,0,8,5,0,0,0,0,1,1,1,2,1,1,1,1,22,14,0,1,#N/A
C_1126,46000,SA,31,13/11/2018,2170,250,1920,0,1105,145,960,0,12,0,1,12,0,0,0,9,0,0,0,0,1,2,2,2,2,2,1,1,26,14,0,1,#N/A
C_6740,176000,VIC,43,16/02/2019,2170,250,1920,0,1080,120,960,0,12,0,6,12,0,0,0,4,0,0,0,0,2,2,2,1,1,2,2,1,26,14,0,1,#N/A
C_7238,138000,VIC,52,6/06/2019,2160,0,960,1200,1170,690,480,0,6,0,0,6,0,0,0,0,0,3,0,0,1,1,0,1,1,1,1,1,20,14,0,1,#N/A
C_7155,193000,QLD,57,18/06/2019,2155,75,2080,0,1150,30,1120,8,0,0,3,0,0,0,8,0,0,0,0,0,1,2,1,1,1,1,1,1,22,14,0,0.5,#N/A
C_1918,69000,WA,24,19/01/2019,2140,0,2080,60,1070,30,1040,5,8,0,0,13,0,0,0,0,1,0,0,0,2,1,1,2,2,3,2,2,21,14,0,1,#N/A
C_5406,72000,QLD,23,13/05/2019,2130,50,2080,0,1150,30,1120,0,0,8,0,0,0,0,8,2,0,0,0,0,2,1,1,1,1,1,1,1,22,14,0,0.5,#N/A
C_4041,92000,TAS,41,14/07/2018,2105,25,2080,0,1050,10,1040,0,0,13,1,13,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,1,27,14,0,1,#N/A
C_4891,150000,QLD,47,15/04/2019,2100,0,1300,800,1160,460,700,0,5,0,0,0,0,0,5,0,0,2,0,0,1,1,1,1,1,0,0,1,19,14,0,0,#N/A
C_8560,197000,TAS,57,11/06/2019,2100,0,2100,0,1350,0,1350,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,1,17,14,0,1,1
C_5457,229000,WA,57,4/03/2019,2060,300,1760,0,1025,145,880,11,0,0,0,11,0,5,0,3,0,0,0,0,2,2,2,2,1,1,1,1,25,14,0,1,#N/A
C_1452,77000,QLD,23,20/08/2018,2045,125,1920,0,1035,75,960,6,0,6,0,12,0,0,0,5,0,0,0,0,2,2,1,2,2,2,1,2,20,14,0,0.666666667,#N/A
C_1900,109000,NSW,30,3/12/2018,2040,0,1920,120,1020,60,960,0,0,12,0,12,0,0,0,0,2,0,0,0,2,2,2,2,2,1,1,1,26,14,0,0.5,#N/A
C_5538,180000,NSW,46,6/03/2019,2010,90,1920,0,1000,40,960,12,0,0,0,12,0,2,0,0,0,0,0,0,1,1,2,2,2,2,2,1,26,14,0,1,#N/A
C_7602,85000,NSW,25,6/02/2019,2010,90,1800,120,1020,100,920,0,0,10,0,8,0,2,2,0,2,0,0,0,1,1,2,1,2,2,1,2,19,14,0,0.5,#N/A
C_7285,49000,VIC,22,24/10/2018,2000,0,2000,0,1200,0,1200,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,18,14,0,0,#N/A
C_3596,71000,ACT,22,5/02/2019,1995,175,1820,0,1050,70,980,7,0,0,7,0,0,0,7,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_2080,113000,SA,31,7/04/2019,1970,50,1920,0,990,30,960,0,12,0,0,12,0,0,0,2,0,0,0,0,2,2,2,2,1,1,2,1,26,14,0,1,#N/A
C_8561,0,WA,18,23/11/2018,1970,50,1920,0,980,20,960,0,12,0,2,12,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,1,26,14,0,1,#N/A
C_5704,208000,WA,58,9/09/2018,1945,25,1120,800,1030,470,560,0,0,7,1,7,0,0,0,0,0,2,0,0,1,1,2,1,1,0,1,2,17.75,14,0,1,#N/A
C_3818,59000,VIC,21,7/04/2019,1940,340,1600,0,950,150,800,0,10,0,1,10,0,7,0,0,0,0,0,0,2,2,1,1,1,1,2,1,24,14,0,1,#N/A
C_2962,166000,NT,57,22/04/2019,1925,165,1760,0,950,70,880,0,11,0,3,11,0,2,0,0,0,0,0,0,2,2,2,2,1,1,1,1,25,14,0,1,#N/A
C_6993,99000,NSW,55,12/02/2019,1925,325,1600,0,975,175,800,0,0,10,4,10,0,0,0,9,0,0,0,0,1,2,2,2,1,1,1,1,24,14,0,0.666666667,#N/A
C_1069,96000,VIC,45,27/08/2018,1920,0,1120,800,1020,460,560,0,0,7,0,7,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_3152,113000,NSW,35,19/12/2018,1920,0,1920,0,960,0,960,0,0,12,0,12,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,26,14,0,0,#N/A
C_7167,47000,TAS,31,26/12/2018,1920,0,1920,0,960,0,960,0,12,0,0,12,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,26,14,0,1,#N/A
C_8864,171000,VIC,45,11/07/2018,1920,0,1920,0,960,0,960,12,0,0,0,12,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,26,14,0,0,#N/A
C_2011,0,ACT,18,22/11/2018,1915,315,1600,0,940,140,800,0,10,0,0,10,0,7,0,0,0,0,0,0,1,1,1,2,2,2,1,1,24,14,0,1,#N/A
C_8158,2000,NT,19,20/11/2018,1910,90,1820,0,1020,40,980,0,7,0,0,0,0,2,7,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_4166,58000,VIC,19,6/10/2018,1885,125,1760,0,955,75,880,11,0,0,0,11,0,0,0,5,0,0,0,0,2,2,1,1,1,2,2,1,25,14,0.5,0.5,#N/A
C_2109,70000,QLD,27,6/01/2019,1870,50,1820,0,1000,20,980,7,0,0,2,0,0,0,7,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,0.5,#N/A
C_7635,102000,SA,48,17/01/2019,1865,25,640,1200,1020,700,320,0,0,4,1,4,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,1,18,14,0,1,#N/A
C_1236,5000,WA,19,24/11/2018,1850,90,1760,0,920,40,880,0,11,0,0,11,0,2,0,0,0,0,0,0,2,2,1,1,1,2,2,1,25,14,0,1,#N/A
C_4402,199000,VIC,54,14/10/2018,1845,405,1440,0,900,180,720,0,9,0,0,9,0,9,0,0,0,0,0,0,2,1,1,1,1,1,2,1,23,14,0,1,#N/A
C_9250,87000,QLD,43,9/10/2018,1840,280,1560,0,975,135,840,0,6,0,1,0,0,4,6,3,0,0,0,0,0,1,1,1,1,1,1,1,20,14,0,0,#N/A
C_1144,0,VIC,18,23/11/2018,1835,75,1760,0,925,45,880,0,11,0,0,11,0,0,0,3,0,0,0,0,2,1,1,1,2,2,2,1,25,14,0,1,#N/A
C_9988,63000,VIC,32,24/04/2019,1835,75,1760,0,925,45,880,0,0,11,0,11,0,0,0,3,0,0,0,0,1,1,2,2,2,2,1,1,25,14,0,1,#N/A
C_4123,131000,SA,43,18/07/2018,1830,70,1760,0,910,30,880,11,0,0,1,11,0,1,0,0,0,0,0,0,1,1,2,2,2,2,1,1,25,14,0,1,#N/A
C_6313,135000,TAS,32,30/11/2018,1825,225,1600,0,935,135,800,0,0,10,0,10,0,0,0,9,0,0,0,0,1,1,1,1,2,2,2,1,24,14,0,1,#N/A
C_6071,82000,NT,46,6/12/2018,1820,0,1820,0,980,0,980,0,0,7,0,0,0,0,7,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_1892,96000,QLD,24,21/02/2019,1815,375,1440,0,910,190,720,9,0,0,7,9,0,0,0,8,0,0,0,0,1,1,1,2,2,1,1,1,23,14,0,0.333333333,#N/A
C_7739,2000,QLD,19,20/11/2018,1810,50,1760,0,910,30,880,0,11,0,0,11,0,0,0,2,0,0,0,0,1,2,2,2,2,1,1,1,25,14,0,0,#N/A
C_7883,87000,TAS,29,23/05/2019,1810,50,1760,0,910,30,880,0,0,11,0,11,0,0,0,2,0,0,0,0,1,1,1,2,2,2,2,1,25,14,0,1,#N/A
C_9632,83000,QLD,22,27/01/2019,1780,100,1560,120,960,120,840,0,0,6,0,0,0,0,6,4,2,0,0,0,1,1,1,1,1,0,1,1,20,14,0,0.333333333,#N/A
C_2735,65000,ACT,28,14/08/2018,1760,0,1760,0,880,0,880,0,11,0,0,11,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,1,25,14,0,1,#N/A
C_6323,87000,SA,43,10/03/2019,1760,0,1760,0,880,0,880,11,0,0,0,11,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,25,14,0,1,#N/A
C_4196,57000,WA,31,5/01/2019,1755,75,1440,240,885,165,720,1,0,8,0,9,0,0,0,3,4,0,0,0,2,3,1,0,0,1,2,3,17.4,14,0,1,#N/A
C_2629,171000,VIC,51,12/05/2019,1740,180,1560,0,920,80,840,0,0,6,0,0,0,4,6,0,0,0,0,0,1,1,1,1,1,0,1,1,20,14,0,1,#N/A
C_4165,41000,NSW,23,28/06/2019,1735,455,1280,0,850,210,640,0,8,0,7,8,0,4,0,4,0,0,0,0,1,1,1,1,2,1,1,1,22,14,0,1,#N/A
C_6570,89000,QLD,23,18/08/2018,1725,25,1300,400,945,245,700,5,0,0,0,0,0,0,5,1,0,1,0,0,1,1,1,0,0,1,1,1,19,14,0,0.333333333,#N/A
C_8677,71000,VIC,27,11/03/2019,1725,125,1600,0,860,60,800,0,0,10,3,10,0,0,0,2,0,0,0,0,2,2,2,1,1,1,1,1,24,14,0,1,#N/A
C_3825,139000,NSW,39,28/04/2019,1700,0,500,1200,990,690,300,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,15,14,0,1,#N/A
C_5193,138000,NT,50,26/05/2019,1700,100,1600,0,845,45,800,10,0,0,3,10,0,0,0,1,0,0,0,0,2,2,1,1,1,1,2,1,24,14,0,1,#N/A
C_9282,3000,QLD,19,20/11/2018,1700,100,1600,0,860,60,800,0,10,0,0,10,0,0,0,4,0,0,0,0,1,2,2,2,1,1,1,1,24,14,0,0,#N/A
C_3197,67000,ACT,25,21/06/2019,1695,135,1560,0,900,60,840,0,0,6,0,0,0,3,6,0,0,0,0,0,1,1,1,0,1,1,1,1,20,14,0,1,#N/A
C_4519,174000,QLD,54,13/05/2019,1695,175,1120,400,895,335,560,0,0,7,0,7,0,0,0,7,0,1,0,0,1,1,1,1,1,1,1,1,21,14,0,0.333333333,#N/A
C_2460,104000,SA,38,26/09/2018,1680,0,1280,400,870,230,640,8,0,0,0,8,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,1,22,14,0,1,#N/A
C_2383,90000,WA,53,9/08/2018,1675,75,1600,0,845,45,800,0,0,10,0,10,0,0,0,3,0,0,0,0,1,1,1,2,2,2,1,1,24,14,0,1,#N/A
C_6686,72000,ACT,30,18/05/2019,1675,75,1600,0,845,45,800,10,0,0,0,10,0,0,0,3,0,0,0,0,2,1,1,1,1,2,2,1,24,14,0.5,1,#N/A
C_6370,109000,ACT,35,26/01/2019,1645,45,1600,0,820,20,800,0,0,10,0,10,0,1,0,0,0,0,0,0,2,1,1,1,1,2,2,1,24,14,0,1,#N/A
C_3271,4000,NT,19,24/11/2018,1640,200,1440,0,800,80,720,0,9,0,8,9,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,23,14,0,1,#N/A
C_8029,48000,SA,20,23/03/2019,1640,200,1440,0,800,80,720,0,9,0,8,9,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,23,14,0,1,#N/A
C_9217,172000,TAS,50,8/04/2019,1640,200,1440,0,800,80,720,0,9,0,8,9,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,23,14,0,1,#N/A
C_7805,103000,WA,25,5/12/2018,1635,515,1120,0,810,250,560,0,0,7,2,7,0,7,0,6,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_5539,214000,NT,60,23/03/2019,1615,175,1440,0,825,105,720,9,0,0,0,9,0,0,0,7,0,0,0,0,1,1,1,1,1,2,2,1,23,14,0,1,#N/A
C_4896,153000,NSW,43,27/12/2018,1600,0,800,800,860,460,400,0,0,5,0,5,0,0,0,0,0,2,0,0,1,0,0,1,1,1,1,1,19,14,0,0.5,#N/A
C_7383,177000,ACT,45,19/07/2018,1600,0,1600,0,800,0,800,0,10,0,0,10,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,1,24,14,0,1,#N/A
C_7876,197000,WA,50,14/10/2018,1600,0,1600,0,800,0,800,0,10,0,0,10,0,0,0,0,0,0,0,0,2,2,1,1,1,1,2,1,24,14,0,1,#N/A
C_2512,112000,NSW,39,11/05/2019,1585,25,1560,0,850,10,840,0,6,0,1,0,0,0,6,0,0,0,0,0,1,1,1,1,0,1,1,1,20,14,0,1,#N/A
C_7842,79000,QLD,26,25/10/2018,1580,0,780,800,880,460,420,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,1,0,1,17,14,0,0.5,#N/A
C_9751,5000,QLD,19,22/11/2018,1570,450,1120,0,765,205,560,0,7,0,6,7,0,5,0,3,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,0,#N/A
C_4631,4000,NSW,19,18/11/2018,1565,125,1440,0,795,75,720,0,9,0,0,9,0,0,0,5,0,0,0,0,2,1,1,1,1,1,2,1,23,14,0,1,#N/A
C_9037,53000,SA,30,25/06/2019,1540,100,1440,0,780,60,720,0,0,9,0,9,0,0,0,4,0,0,0,0,1,2,2,1,1,1,1,1,23,14,0.5,1,#N/A
C_1772,3000,SA,19,22/11/2018,1530,250,1280,0,760,120,640,0,8,0,6,8,0,0,0,4,0,0,0,0,1,1,1,2,1,1,1,1,22,14,0,1,#N/A
C_6613,5000,NSW,19,23/11/2018,1530,90,1440,0,760,40,720,0,9,0,0,9,0,2,0,0,0,0,0,0,1,1,1,1,2,2,1,1,23,14,0,1,#N/A
C_2766,188000,NSW,59,8/11/2018,1525,225,1300,0,815,115,700,0,5,0,4,0,0,0,5,5,0,0,0,0,1,0,0,1,1,1,1,1,19,14,0,1,#N/A
C_3820,124000,NSW,52,6/04/2019,1505,225,1280,0,740,100,640,0,8,0,0,8,0,5,0,0,0,0,0,0,1,1,1,1,1,2,1,1,22,14,0,1,#N/A
C_3319,78000,WA,41,6/05/2019,1500,200,1300,0,805,105,700,5,0,0,3,0,0,0,5,5,0,0,0,0,1,1,1,1,1,0,0,1,19,14,0.333333333,1,#N/A
C_9204,136000,VIC,43,11/07/2018,1490,90,1400,0,940,40,900,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1,16,14,0,1,1
C_3574,103000,VIC,32,28/09/2018,1485,25,260,1200,840,700,140,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,1,15,14,0,0.666666667,#N/A
C_4026,44000,TAS,28,23/12/2018,1480,200,1280,0,720,80,640,0,0,8,8,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,22,14,0,1,#N/A
C_3074,127000,NT,55,16/01/2019,1460,340,1120,0,715,155,560,0,7,0,0,7,0,7,0,1,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_8750,66000,NSW,40,24/08/2018,1455,175,1280,0,745,105,640,0,0,8,0,8,0,0,0,7,0,0,0,0,1,1,1,1,2,1,1,1,22,14,0,0.5,#N/A
C_2796,223000,VIC,57,4/06/2019,1440,0,1440,0,720,0,720,0,9,0,0,9,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,23,14,0,1,#N/A
C_6530,32000,TAS,23,28/08/2018,1405,125,1280,0,690,50,640,8,0,0,5,8,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,22,14,0,1,#N/A
C_1135,238000,QLD,58,6/04/2019,1400,0,1400,0,900,0,900,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,16,14,0,1,1
C_8514,175000,NSW,48,27/04/2019,1375,75,1300,0,745,45,700,5,0,0,0,0,0,0,5,3,0,0,0,0,1,1,1,0,0,1,1,1,19,14,0,1,#N/A
C_2442,163000,WA,51,2/12/2018,1360,0,960,400,710,230,480,0,0,6,0,6,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,20,14,0,1,#N/A
C_2488,100000,NSW,40,7/06/2019,1355,75,1280,0,670,30,640,0,8,0,3,8,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,22,14,0,1,#N/A
C_9704,84000,QLD,49,4/12/2018,1350,50,1300,0,720,20,700,0,5,0,2,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,0,1,19,14,0,0,#N/A
C_6708,107000,VIC,38,22/04/2019,1345,45,1120,180,670,110,560,7,0,0,0,7,0,1,0,0,3,0,0,0,1,1,1,1,1,1,1,1,21,14,0,0.666666667,#N/A
C_1422,45000,VIC,20,16/12/2018,1340,100,1120,120,680,120,560,7,0,0,0,7,0,0,0,4,2,0,0,0,1,1,1,1,1,1,1,1,21,14,0,0.666666667,#N/A
C_4334,0,NSW,18,16/11/2018,1330,50,1280,0,670,30,640,0,8,0,0,8,0,0,0,2,0,0,0,0,1,1,1,1,2,1,1,1,22,14,0,1,#N/A
C_9994,85000,WA,31,2/05/2019,1330,50,1280,0,660,20,640,8,0,0,2,8,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,22,14,0,1,#N/A
C_2438,72000,NT,42,14/03/2019,1305,25,1280,0,650,10,640,2,0,6,1,8,0,0,0,0,0,0,0,0,1,1,0,2,2,1,1,2,17.33333333,14,0,1,#N/A
C_2468,99000,TAS,35,14/08/2018,1305,345,960,0,645,165,480,0,6,0,0,6,0,6,0,3,0,0,0,0,0,1,1,1,1,1,1,1,20,14,0.333333333,1,#N/A
C_2827,104000,SA,50,14/05/2019,1300,0,500,800,760,460,300,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,15,14,0,1,#N/A
C_2891,237000,WA,59,27/06/2019,1300,0,1300,0,700,0,700,5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,1,1,1,19,14,0,1,#N/A
C_4750,253000,NT,60,6/06/2019,1300,0,1300,0,700,0,700,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,1,1,1,19,14,0,1,#N/A
C_8692,108000,ACT,35,12/01/2019,1300,0,1300,0,700,0,700,0,0,5,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,1,1,1,19,14,0,1,#N/A
C_7233,38000,QLD,22,7/05/2019,1280,0,1280,0,640,0,640,0,8,0,0,8,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,22,14,0,0,#N/A
C_5697,110000,WA,41,20/09/2018,1265,305,960,0,615,135,480,0,0,6,4,6,0,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,20,14,0,1,#N/A
C_6065,137000,NSW,37,5/01/2019,1220,100,1120,0,620,60,560,0,7,0,0,7,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_4484,54000,NT,18,20/08/2018,1205,165,1040,0,630,70,560,0,0,4,3,0,0,2,4,0,0,0,0,0,1,1,1,1,0,0,0,1,18,14,0,1,#N/A
C_1950,80000,VIC,41,18/02/2019,1195,75,1120,0,590,30,560,5,0,2,3,7,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,2,18,14,0,0.666666667,#N/A
C_1998,145000,TAS,56,1/11/2018,1195,75,1120,0,605,45,560,0,0,7,0,7,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_2598,150000,TAS,47,14/03/2019,1170,50,1120,0,590,30,560,7,0,0,0,7,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_6640,70000,WA,18,23/04/2019,1155,355,800,0,560,160,400,0,5,0,5,5,0,4,0,2,0,0,0,0,0,1,1,1,1,1,0,1,19,14,0,1,#N/A
C_5527,113000,NSW,32,26/03/2019,1135,175,960,0,565,85,480,6,0,0,4,6,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,20,14,0,1,#N/A
C_6092,107000,QLD,38,13/07/2018,1130,170,960,0,575,95,480,0,0,6,0,6,0,1,0,5,0,0,0,0,1,1,1,0,1,1,1,1,20,14,0,0.333333333,#N/A
C_8628,81000,QLD,25,10/04/2019,1120,0,1120,0,560,0,560,0,0,7,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_8928,108000,TAS,31,26/09/2018,1120,0,1120,0,560,0,560,0,7,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_9943,3000,SA,19,24/11/2018,1120,0,1120,0,560,0,560,0,7,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,21,14,0,1,#N/A
C_2016,135000,TAS,47,20/07/2018,1115,75,1040,0,605,45,560,4,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,1,1,1,1,18,14,0,1,#N/A
C_5485,124000,NT,36,23/02/2019,1110,150,960,0,540,60,480,6,0,0,6,6,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,20,14,0,1,#N/A
C_1295,65000,SA,39,25/06/2019,1095,135,960,0,540,60,480,0,6,0,0,6,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,20,14,0,1,#N/A
C_3901,190000,SA,45,13/09/2018,1090,50,1040,0,580,20,560,0,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,18,14,0,1,#N/A
C_3926,163000,TAS,59,18/10/2018,1085,125,960,0,530,50,480,6,0,0,5,6,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,20,14,0.5,1,#N/A
C_1612,61000,TAS,21,24/08/2018,1065,25,1040,0,570,10,560,0,4,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,1,1,18,14,0,1,#N/A
C_6000,105000,NT,40,5/02/2019,1065,25,1040,0,575,15,560,4,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,1,0,0,1,18,14,0,1,#N/A
C_1386,82000,QLD,32,2/09/2018,1060,100,960,0,520,40,480,0,0,6,4,6,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,20,14,0,0.5,#N/A
C_8735,97000,VIC,51,11/02/2019,1060,100,960,0,540,60,480,0,0,6,0,6,0,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,20,14,0,1,#N/A
C_4187,190000,SA,47,3/07/2018,1055,75,980,0,570,30,540,3,1,0,3,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,16.33333333,14,0,1,#N/A
C_2237,64000,ACT,40,7/11/2018,1040,0,1040,0,560,0,560,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,0,1,18,14,0,1,#N/A
C_4064,205000,ACT,60,26/03/2019,1040,0,1040,0,560,0,560,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,1,18,14,0,1,#N/A
C_5868,114000,SA,57,11/02/2019,1040,0,640,400,550,230,320,0,0,4,0,4,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,18,14,0,1,#N/A
C_6439,146000,TAS,59,2/05/2019,1035,75,960,0,510,30,480,6,0,0,3,6,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,20,14,0,1,#N/A
C_2524,212000,NT,51,29/03/2019,1000,0,1000,0,600,0,600,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,16,14,0,1,#N/A
C_2677,55000,QLD,19,7/02/2019,1000,0,1000,0,600,0,600,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,16,14,0,1,#N/A
C_3872,106000,SA,34,28/03/2019,985,25,960,0,495,15,480,0,6,0,0,6,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,20,14,0,1,#N/A
C_1914,122000,QLD,53,10/05/2019,970,170,800,0,470,70,400,0,5,0,5,5,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,19,14,0,0,#N/A
C_5666,144000,NT,55,12/10/2018,960,0,960,0,480,0,480,0,6,0,0,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,20,14,0,1,#N/A
C_4780,230000,TAS,58,20/10/2018,895,95,800,0,450,50,400,5,0,0,0,5,0,1,0,2,0,0,0,0,1,1,1,0,0,1,1,1,19,14,0,1,#N/A
C_7174,168000,NSW,54,25/05/2019,855,75,780,0,450,30,420,0,0,3,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,17,14,0,0.5,#N/A
C_5059,80000,WA,39,1/10/2018,850,50,800,0,420,20,400,0,0,5,2,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,19,14,0,1,#N/A
C_5605,113000,SA,48,30/12/2018,830,50,780,0,440,20,420,3,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,1,17,14,0,1,#N/A
C_8165,168000,NT,54,26/09/2018,825,25,800,0,415,15,400,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,19,14,0,1,#N/A
C_2137,128000,VIC,37,31/01/2019,820,0,640,180,410,90,320,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,18,14,0,0.5,#N/A
C_2984,150000,VIC,60,3/05/2019,805,25,780,0,435,15,420,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,17,14,0,1,#N/A
C_3660,185000,TAS,45,25/06/2019,805,25,780,0,430,10,420,0,0,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,1,17,14,0,1,#N/A
C_7615,133000,VIC,48,3/10/2018,805,25,780,0,435,15,420,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,1,17,14,0,1,#N/A
C_3853,173000,NSW,46,2/01/2019,800,0,800,0,400,0,400,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,19,14,0,0,#N/A
C_5134,145000,NT,44,20/12/2018,800,0,800,0,400,0,400,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,19,14,0,1,#N/A
C_7645,94000,WA,37,21/06/2019,800,0,800,0,400,0,400,0,5,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,19,14,0,1,#N/A
C_3436,84000,WA,32,10/12/2018,780,0,780,0,420,0,420,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,17,14,0,1,#N/A
