CUST_ID,HOTEL_ID,BOOKING_ID,SERVICE_ID,TXN_DATE,BOOK_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,CHECK_IN_DAY,CHECK_OUT_DAY,QUANTITY,PAYMENT,CORPORATE_FLAG,DESCRIPTION,COST_TO_HOTEL,AGE,SURVEY_DATE,ANNUAL_INCOME,RESIDENTIAL_STATE,STATE,CITY,NO_OF_ROOMS,STANDARD_ROOM,DELUXE_ROOM,FAMILY_ROOM,CLUB_SUITE,COST_TOTAL,PROFIT,PROFIT_MARGIN,LEAD_TIME,DUMMY
C_3186,31,B1803,FD2,11/03/2019,5/02/2019,#N/A,#N/A,#N/A,#N/A,8,200,N,Breakfast,15,51,19/12/2018,78000,TAS,QLD,Gold Coast,110,30,30,40,10,120,80,0.40,#N/A,1
C_3188,11,B1080,ROOM1,9/08/2018,31/07/2018,7/08/2018,9/08/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1081,ROOM2,16/08/2018,7/08/2018,14/08/2018,16/08/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1082,ROOM1,30/08/2018,21/08/2018,28/08/2018,30/08/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1083,ROOM1,6/09/2018,28/08/2018,4/09/2018,6/09/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1084,ROOM2,13/09/2018,4/09/2018,11/09/2018,13/09/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1085,ROOM1,20/09/2018,11/09/2018,18/09/2018,20/09/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1086,ROOM2,27/09/2018,18/09/2018,25/09/2018,27/09/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1087,ROOM1,4/10/2018,25/09/2018,2/10/2018,4/10/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1088,ROOM2,11/10/2018,2/10/2018,9/10/2018,11/10/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1089,ROOM1,18/10/2018,9/10/2018,16/10/2018,18/10/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1090,ROOM2,1/11/2018,23/10/2018,30/10/2018,1/11/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1091,ROOM1,8/11/2018,30/10/2018,6/11/2018,8/11/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1092,ROOM1,15/11/2018,6/11/2018,13/11/2018,15/11/2018,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1093,ROOM2,22/11/2018,13/11/2018,20/11/2018,22/11/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1094,ROOM2,29/11/2018,20/11/2018,27/11/2018,29/11/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1095,ROOM2,13/12/2018,4/12/2018,11/12/2018,13/12/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1096,ROOM2,20/12/2018,11/12/2018,18/12/2018,20/12/2018,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1097,ROOM2,3/01/2019,25/12/2018,1/01/2019,3/01/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1098,ROOM3,10/01/2019,1/01/2019,8/01/2019,10/01/2019,3,5,2,1000,Y,Club suite per night,200,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,400,600,0.60,7,1
C_3188,11,B1099,ROOM1,17/01/2019,8/01/2019,15/01/2019,17/01/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1100,ROOM1,24/01/2019,15/01/2019,22/01/2019,24/01/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1101,ROOM1,31/01/2019,22/01/2019,29/01/2019,31/01/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1102,ROOM1,14/02/2019,5/02/2019,12/02/2019,14/02/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1103,ROOM1,21/02/2019,12/02/2019,19/02/2019,21/02/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1104,ROOM3,28/02/2019,19/02/2019,26/02/2019,28/02/2019,3,5,2,1000,Y,Club suite per night,200,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,400,600,0.60,7,1
C_3188,11,B1105,ROOM1,7/03/2019,26/02/2019,5/03/2019,7/03/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1106,ROOM2,14/03/2019,5/03/2019,12/03/2019,14/03/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1107,ROOM1,21/03/2019,12/03/2019,19/03/2019,21/03/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1108,ROOM2,4/04/2019,26/03/2019,2/04/2019,4/04/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1109,ROOM1,18/04/2019,9/04/2019,16/04/2019,18/04/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1110,ROOM2,25/04/2019,16/04/2019,23/04/2019,25/04/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1111,ROOM1,2/05/2019,23/04/2019,30/04/2019,2/05/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1112,ROOM2,9/05/2019,30/04/2019,7/05/2019,9/05/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1113,ROOM2,30/05/2019,21/05/2019,28/05/2019,30/05/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1114,ROOM2,6/06/2019,28/05/2019,4/06/2019,6/06/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1115,ROOM1,20/06/2019,11/06/2019,18/06/2019,20/06/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1116,ROOM3,27/06/2019,18/06/2019,25/06/2019,27/06/2019,3,5,2,1000,Y,Club suite per night,200,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,400,600,0.60,7,1
C_3188,11,B1117,ROOM1,4/07/2019,25/06/2019,2/07/2019,4/07/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1118,ROOM1,18/07/2019,9/07/2019,16/07/2019,18/07/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1119,ROOM1,25/07/2019,16/07/2019,23/07/2019,25/07/2019,3,5,2,320,Y,Standard room per night,80,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,160,160,0.50,7,1
C_3188,11,B1120,ROOM2,1/08/2019,23/07/2019,30/07/2019,1/08/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1121,ROOM2,8/08/2019,30/07/2019,6/08/2019,8/08/2019,3,5,2,520,Y,Deluxe room per night,120,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,240,280,0.54,7,1
C_3188,11,B1099,FD3,17/01/2019,8/01/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1118,FD4,18/07/2019,9/07/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1082,FD4,30/08/2018,21/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1091,FD3,8/11/2018,30/10/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1093,FD2,22/11/2018,13/11/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3188,11,B1109,LOUNGE1,18/04/2019,9/04/2019,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1090,SPA3,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,1,400,Y,All Day Spa Service,170,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,170,230,0.58,#N/A,1
C_3188,11,B1113,FD4,30/05/2019,21/05/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1080,FD3,9/08/2018,31/07/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1080,FD2,9/08/2018,31/07/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1113,SPA3,30/05/2019,21/05/2019,#N/A,#N/A,#N/A,#N/A,1,400,Y,All Day Spa Service,170,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,170,230,0.58,#N/A,1
C_3188,11,B1096,FD4,20/12/2018,11/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1101,LOUNGE1,31/01/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1088,FD3,11/10/2018,2/10/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,50,40,0.44,#N/A,1
C_3188,11,B1106,LOUNGE1,14/03/2019,5/03/2019,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1117,SPA1,4/07/2019,25/06/2019,#N/A,#N/A,#N/A,#N/A,1,60,Y,Deluxe Spa Service,30,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,30,0.50,#N/A,1
C_3188,11,B1088,LOUNGE1,11/10/2018,2/10/2018,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1090,LOUNGE1,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1090,FD3,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1093,FD3,22/11/2018,13/11/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1094,FD3,29/11/2018,20/11/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,50,40,0.44,#N/A,1
C_3188,11,B1093,FD4,22/11/2018,13/11/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1086,FD2,27/09/2018,18/09/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1107,FD4,21/03/2019,12/03/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1080,LOUNGE1,9/08/2018,31/07/2018,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1121,SPA1,8/08/2019,30/07/2019,#N/A,#N/A,#N/A,#N/A,1,60,Y,Deluxe Spa Service,30,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,30,0.50,#N/A,1
C_3188,11,B1092,FD4,15/11/2018,6/11/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1081,LOUNGE1,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1089,LOUNGE1,18/10/2018,9/10/2018,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1081,SPA1,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,1,60,Y,Deluxe Spa Service,30,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,30,0.50,#N/A,1
C_3188,11,B1117,FD4,4/07/2019,25/06/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1085,SPA3,20/09/2018,11/09/2018,#N/A,#N/A,#N/A,#N/A,1,400,Y,All Day Spa Service,170,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,170,230,0.58,#N/A,1
C_3188,11,B1110,SPA3,25/04/2019,16/04/2019,#N/A,#N/A,#N/A,#N/A,1,400,Y,All Day Spa Service,170,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,170,230,0.58,#N/A,1
C_3188,11,B1085,FD3,20/09/2018,11/09/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1088,FD2,11/10/2018,2/10/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1086,FD3,27/09/2018,18/09/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1089,SPA1,18/10/2018,9/10/2018,#N/A,#N/A,#N/A,#N/A,1,60,Y,Deluxe Spa Service,30,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,30,0.50,#N/A,1
C_3188,11,B1091,FD2,8/11/2018,30/10/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3188,11,B1095,FD4,13/12/2018,4/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1081,FD2,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3188,11,B1096,FD3,20/12/2018,11/12/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,50,40,0.44,#N/A,1
C_3188,11,B1087,FD4,4/10/2018,25/09/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1083,FD4,6/09/2018,28/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1084,FD2,13/09/2018,4/09/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1106,FD4,14/03/2019,5/03/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1082,FD3,30/08/2018,21/08/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1099,LOUNGE1,17/01/2019,8/01/2019,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1081,FD3,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,50,40,0.44,#N/A,1
C_3188,11,B1087,FD3,4/10/2018,25/09/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,25,20,0.44,#N/A,1
C_3188,11,B1087,FD2,4/10/2018,25/09/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1098,FD2,10/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3188,11,B1103,FD4,21/02/2019,12/02/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1108,FD4,4/04/2019,26/03/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1094,FD2,29/11/2018,20/11/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3188,11,B1110,FD4,25/04/2019,16/04/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1081,FD4,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1100,FD4,24/01/2019,15/01/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1097,FD3,3/01/2019,25/12/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,50,40,0.44,#N/A,1
C_3188,11,B1103,SPA3,21/02/2019,12/02/2019,#N/A,#N/A,#N/A,#N/A,1,400,Y,All Day Spa Service,170,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,170,230,0.58,#N/A,1
C_3188,11,B1097,FD4,3/01/2019,25/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Bar and beverage package,10,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,10,15,0.60,#N/A,1
C_3188,11,B1104,LOUNGE1,28/02/2019,19/02/2019,#N/A,#N/A,#N/A,#N/A,1,150,Y,Hotel lounge access for duration of stay,100,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,100,50,0.33,#N/A,1
C_3188,11,B1090,FD2,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,30,20,0.40,#N/A,1
C_3188,11,B1083,FD2,6/09/2018,28/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,43,7/08/2018,1159000,VIC,NSW,Sydney City,84,64,10,5,5,15,10,0.40,#N/A,1
C_3192,11,B1987,ROOM4,6/02/2019,4/01/2019,18/01/2019,6/02/2019,6,4,19,13300,N,Family room per night,250,34,18/01/2019,60000,ACT,NSW,Sydney City,84,64,10,5,5,4750,8550,0.64,14,1
C_3192,11,B1988,ROOM1,20/03/2019,18/02/2019,4/03/2019,20/03/2019,2,4,16,2560,N,Standard room per night,80,34,18/01/2019,60000,ACT,NSW,Sydney City,84,64,10,5,5,1280,1280,0.50,14,1
C_3192,31,B1988,FD3,20/03/2019,18/02/2019,#N/A,#N/A,#N/A,#N/A,3,135,N,Dinner,25,34,18/01/2019,60000,ACT,QLD,Gold Coast,110,30,30,40,10,75,60,0.44,#N/A,1
C_3192,31,B1987,FD4,6/02/2019,4/01/2019,#N/A,#N/A,#N/A,#N/A,18,450,N,Bar and beverage package,10,34,18/01/2019,60000,ACT,QLD,Gold Coast,110,30,30,40,10,180,270,0.60,#N/A,1
C_3192,31,B1987,FD2,6/02/2019,4/01/2019,#N/A,#N/A,#N/A,#N/A,15,375,N,Breakfast,15,34,18/01/2019,60000,ACT,QLD,Gold Coast,110,30,30,40,10,225,150,0.40,#N/A,1
C_3192,31,B1988,FD2,20/03/2019,18/02/2019,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,34,18/01/2019,60000,ACT,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_3192,31,B1987,FD3,6/02/2019,4/01/2019,#N/A,#N/A,#N/A,#N/A,13,585,N,Dinner,25,34,18/01/2019,60000,ACT,QLD,Gold Coast,110,30,30,40,10,325,260,0.44,#N/A,1
C_3194,21,B2315,ROOM1,3/06/2019,9/05/2019,23/05/2019,3/06/2019,5,2,11,1760,N,Standard room per night,80,47,23/05/2019,153000,QLD,VIC,Melbourne City,65,40,15,5,5,880,880,0.50,14,1
C_3194,31,B2315,SPA3,3/06/2019,9/05/2019,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,47,23/05/2019,153000,QLD,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_3194,31,B2315,FD2,3/06/2019,9/05/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,47,23/05/2019,153000,QLD,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
